text_id,caption,new_text_id,new_caption
Word-1000086993,"第五届【我的感言】中国通号旗下通信信息集团,城交公司携手拜年!",1000086993,我的感言 城交公司 旗下通信信息集团 感言 中国 
Word-1000087003,"使用微软雅黑,赔偿2860万!设计师哭了!",1000087003,微软 2860万 设计师 
Word-1000087096,<人名>专辑～唐山大兄,1000087096,<人名>专辑～唐山大兄
Word-1000087135,天福茗茶 玉露飘香 四川茉莉花茶叶 浓香 100克蓝罐装,1000087135,天福茗茶 四川茉莉花茶叶 玉露 
Word-1000087154,旧神祭司|插画|其他插画|密峻mj - 原创作品 - 站酷,1000087154,旧神祭司 原创作品 画 
Word-1000087182,危险在身边!多地频发这个中毒事件,1000087182,中毒事件 多地 
Word-1000087248,"<人名>的双腿被水泥板压着,动弹不得,废墟下面是焦急等待救援的人们",1000087248,废墟 水泥板 腿 
Word-1000087275,河北德尚机械租赁有限公司,1000087275,河北德尚机械租赁有限公司
Word-1000087317,"他的另外几个名字, 几乎没人知道",1000087317,名字 人 
Word-1000087324,新款做旧星星小脏鞋男潮百搭板鞋男韩版真皮夏季复古经典小白鞋男,1000087324,复古经典小白鞋 旧星星小脏鞋男潮百搭板鞋男韩 小脏鞋男潮百搭板鞋男韩版真皮 
Word-1000087373,"从珠海出发,国内热门城市最低票价1.6折起!再不走就晚",1000087373,热门城市最低票价 珠海 
Word-1000087437,知名的地标严岛神社除了大部分的建筑结构都被日本政府指定为国宝之外,1000087437,地标严岛神社 日本政府 建筑结构 
Word-1000087459,七夕#送什么给你的心上人?当然是「梦」中情人必备好物!,1000087459,好物 心上人 中情人 
Word-1000087583,焦作首家党建调解向市场延伸沁阳市覃怀街道东合农贸市场人民调解委员,1000087583,党建调解 沁阳市覃怀街道东合农贸市场人民调解委员 焦作 
Word-1000087615,"【关注】搬家啦丨山阳镇综治中心新址建成,11月6日起正式入驻!",1000087615,关注 中心新址 山阳镇 
Word-1000087639,"失眠,科普",1000087639,"失眠,科普"
Word-1000087667,疯狂动物城 萌兔子 朱迪 插画 壁纸  简约,1000087667,萌兔子 疯狂动物城 壁纸 
Word-1000087735,值班钥匙借用登记本物业公司小区楼盘工地单位管理,1000087735,值班钥匙 物业公司小区楼盘工地单位管理 登记 
Word-1000087762,客户管理一本通,1000087762,客户管理一本通
Word-1000087777,品如图自定!,1000087777,品如图自定!
Word-1000087799,"流产,死胎和产弱羔,羊场感染衣原体感染怎么办?",1000087799,弱羔 羊场 流产 
Word-1000087806,5起请仔细阅读施慧达说明书并按说明使用或在医师指导下购买和使用,1000087806,施慧达说明书 医师指导 
Word-1000087885,线装书会成堂版嘉庆重修医书《冯氏锦囊秘录》共14册269,1000087885,冯氏锦囊秘录 成堂版 线装书 医书 
Word-1000087891,"②烤的时候,把红薯放在锡纸或油纸上,受热更均匀,不会烤糊.",1000087891,锡纸 ②烤 油纸 
Word-1000087942,"<人名>大家都比较熟悉吧,和歌声<人名>真是神仙眷侣了,一开始她是",1000087942,神仙眷侣 歌声 
Word-1000087999,"但这根本不能阻挡红军的前进步伐,尽管晋绥军装备精良,但红军也不差",1000087999,前进步伐 晋绥军装备精良 红军 
Word-1000088040,康斯拓普-6太阳能电热水器智能恒温阀自动混水阀淋浴龙头可拆洗,1000088040,太阳能电热水器智能恒温阀 混水阀淋浴龙头 拓普 
Word-1000088143,"甄花主厨  师从东京至今有98年历史的料理店,对食材和料理的把控",1000088143,食材 把控 东京 
Word-1000088166,也期待唯一挺近的亚洲女排队加油吧!,1000088166,亚洲女排队 
Word-1000088188,全业务城域网汇聚节点机房建设解读,1000088188,全业务城域网 节点机房建设 
Word-1000088201,致青春 - 写给痛彻心扉的惆怅,1000088201,心扉 惆怅 青春 
Word-1000088430,"<人名>四个小时实践""分手要狠""",1000088430,小时实践 
Word-1000088460,"狐妖小红娘:面具团团灭是心智受到迷惑,只有他清醒着看了全部",1000088460,狐妖小红娘 面具团团 心智 
Word-1000088474,语言表达绘本故事书幼儿园大班3-6岁儿童睡前书情绪,1000088474,书情绪 绘本故事书幼儿园大班 儿童 
Word-1000088480,"软嫩的去壳虾浸满了具有柠檬草香气的酸辣汤汁,咬一口下去非常弹牙.",1000088480,酸辣汤汁 壳虾 弹牙 
Word-1000088503,"在宠物药品的研发与生产的道路上,澳龙宠药将抱以科学,守法,先进的",1000088503,宠物药品 宠药 科学 
Word-1000088549,"故事:官员夜间遇黑影喊冤,改判案件后被书吏点醒又维持原判",1000088549,原判 案件 官员 
Word-1000088587,"竹工艺大师何华一和他的部分竹雕作品,王迪摄",1000088587,竹工艺大师何华 部分竹 王迪 
Word-1000088589,"虽然她忙得顾不上我,但我支持我的妈妈,在我心中,她是最美的.",1000088589,妈妈 心 
Word-1000088624,镀锌管的尺寸?,1000088624,镀锌管的尺寸?
Word-1000088692,"为公司提供一流资本市场服务,最终a股实现市场化定价发行,协助公司",1000088692,市场化定价 一流资本市场服务 a股 
Word-1000088728,"援鄂医护与家人团聚瞬间集锦:我想奔向你,拥抱你",1000088728,鄂医护 集锦 家人 
Word-1000088767,db-5069 丰田普锐斯混联式混合动力系统解剖演示台,1000088767,丰田普锐斯混联式混合动力系统解剖演示 
Word-1000088889,《且试天下》首曝定妆海报杨洋赵露思高颜联手共谱武侠传奇画卷,1000088889,且试天下 海报杨洋 高颜 武侠传奇画卷 
Word-1000088891,"意乙球队斯佩齐亚官方宣布,球队租借伯明翰攻击手法布里尼.",1000088891,球队斯佩齐亚官方 伯明翰 手法布里尼 
Word-1000088941,"区委办党支部全体党员,区委党史学习教育第一巡回指导组,区纪委监委",1000088941,区委党史 区委办党支部全体党员 巡回 
Word-1000088969,"奇哉,中国这种迫击炮连支架都没有,如何保证射击精度?",1000088969,射击精度 支架 迫击炮 
Word-1000089064,梁中斜向交叉钢筋是什么,1000089064,梁中斜向交叉钢筋是什么
Word-1000089070,红双喜――小字版——50支装听盒,1000089070,小字版 红双喜 
Word-1000089087,海福阁韩国料理图片,1000089087,海福阁韩国料理图片
Word-1000089088,女足四国赛:中国队夺冠(组图),1000089088,国赛 女足 中国队 
Word-1000089170,"这些主播借用石榴园的场景,拍摄了一些""八十岁老爷爷,因为石榴卖不",1000089170,老爷爷 主播 石榴 
Word-1000089184,影视工作室,1000089184,影视工作室
Word-1000089188,安阳又一重点民生工程开工!这个地方将颜值飙升!,1000089188,重点民生工程 颜值 安阳 
Word-1000089218,"前尤文门将今晨完成巴西国家队首秀,球风勇猛曾打飞马竞悍将牙齿",1000089218,球风勇猛 巴西国家队 马竞悍将牙齿 
Word-1000089300,品味老广州 早茶粤剧西关屋 荔湾景区摇橹船 广州荔枝湾游船,1000089300,早茶粤剧 荔湾景区 广州荔枝湾游船 
Word-1000089350,"用好委中穴这一个穴位,只要几分钟,腰背疼痛就不见了!",1000089350,好委 穴位 腰 
Word-1000089369,《2018戊戌狗年diy剪纸月历》资料展区,1000089369,2018戊戌狗年diy剪纸月历 资料展区 狗年diy剪纸月 
Word-1000089375,蒋欣开心麻花常远<人名>小品《王牌特工》,1000089375,王牌特工 蒋欣开心麻花 小品 
Word-1000089414,简 答 题 4 你认为自己最大的缺点是什么?,1000089414,题 缺点 
Word-1000089418,素材| 自然系风格花艺图集!,1000089418,素材| 自然系风格花艺图集!
Word-1000089437,"8月,国家局批准100款医疗器械注册上市",1000089437,医疗器械注册上市 国家局 
Word-1000089497,新上惠新苑大三居 紧邻地铁惠新西街北口站,1000089497,新西街北口站 地铁 
Word-1000089533,"做事须求脚踏实地."" 正月初十这天, 民间历来就有祭地的习俗.",1000089533,做事 祭地 习俗 
Word-1000089713,"属狗的婚姻合不合,以下属相婚配指数暴露了,你居然和它最配!",1000089713,相婚配指数 婚姻 狗 
Word-1000089739,"但是,这样的营生,已经触犯了刑法.",1000089739,刑法 营生 
Word-1000089792,"adobe被踢馆,ps摊上事儿了",1000089792,ps adobe 踢馆 
Word-1000089840,"橡皮枪,木板滚珠车,滚铁环,打宝没有一样不是你小时候不喜欢的.",1000089840,橡皮枪 铁环 木板 
Word-1000089844,"虹韵家园,广粤路150弄-南平虹韵家园二手房,租房,房价",1000089844,广粤路 虹韵家园 韵家园二手房 
Word-1000089976,"崇尚守柔贵雌,其他如功成身退,祸福相倚,上善若水等思想不仅对历史",1000089976,祸福 思想 水 
Word-1000089977,"我们且看盛男兜兜转转后,如何与这世界,和她自己和解.",1000089977,男兜兜 和解 世界 
Word-1000089997,中英合作商务管理和金融管理第11章ppt 财务分析-学路,1000089997,金融管理 中英合作商务管理 财务分析-学路 
Word-1000089998,"在五环内买吧,住得离单位又太远,而且经济压力大.",1000089998,经济压力 五环 单位 
Word-1000090032,科技感点线面蓝色背景,1000090032,科技感点线面蓝色背景
Word-1000090107,胡婆婆八字算命:谈谈八字不准这个争议的问题,1000090107,谈谈八字 胡婆婆八字 争议 
Word-1000090139,表格中所标注的140平方米是以北京为例,1000090139,表格 例 北京 
Word-1000090182,穿着修身的打底裤走在路上很专心,1000090182,打底裤 
Word-1000090286,vivos10系列发布定档15日蔡徐坤<人名>lisa要到现场,1000090286,vivos10系列 蔡徐坤 lisa 
Word-1000090438,当科院遇上夏日滤镜,1000090438,当科院遇上夏日滤镜
Word-1000090463,"自从出了新打野刀以后,射手和法师再次回归到野区当中,其中打野",1000090463,野刀 法师 射手 
Word-1000090485,匠心之作《龙族幻想》揭秘蛇岐八家的还原之旅,1000090485,龙族幻想 蛇岐 匠心 旅 
Word-1000090568,图说丨啤酒肚与喝啤酒有关吗?,1000090568,图说丨啤酒肚与喝啤酒有关吗?
Word-1000090648,"澎湃号>精彩洛阳> 目前,缴纳罚款分为线上和线下2种方法.",1000090648,罚款 线下 线上 
Word-1000090678,西安浐灞浐河沿线远洋合能枫丹唐悦配套图25- 吉屋网,1000090678,吉屋网 套图 西安浐灞浐河 
Word-1000090709,"大会在完成各项预定议程后,在《国际歌》声中落下帷幕.",1000090709,国际歌 预定议程 帷幕 声 
Word-1000090712,地下管线综合管理系统,1000090712,地下管线综合管理系统
Word-1000090724,2019山东高考英语口语考试都考什么?急急急急,1000090724,山东高考英语口语考试 
Word-1000090731,"单位工作人员的工资水平应当与国民经济发展相协调,与社会进步相适应",1000090731,工资水平 社会进步 单位工作人员 
Word-1000090738,"强在过程,而非结果.",1000090738,"强在过程,而非结果."
Word-1000090771,"我们期待,特狮上场,威震四方!",1000090771,威震 上场 
Word-1000090796,[台南]安平 在地人回忆中的饮料店 蜜糖吐司 波哥诚品,1000090796,蜜糖吐司 饮料店 在地人 
Word-1000090818,"启功先生称赞沈鹏""所作行草,无一旧窠臼,艺贵创新,先生得之.",1000090818,旧窠臼 所作行草 启功先生 
Word-1000090848,前沿信息是什么 关于前沿信息的详细介绍,1000090848,信息 
Word-1000090868,医生说最多只能喝一杯酒,1000090868,医生说最多只能喝一杯酒
Word-1000091059,"此外,中梁加权平均融资成本进一步下降至8.",1000091059,平均融资成本 中梁 
Word-1000091133,深度在特斯拉里热到打伞涂防晒这到底是怎么一回事,1000091133,特斯拉里 深度 事 
Word-1000091143,"任何单位和个人发现传染病病人或疑似病人时,应当及时向附近的疾病",1000091143,传染病病人 疾病 单位 
Word-1000091309,食止 冷锅串(绿宝店)图片 - 第3张,1000091309,食止 冷锅 图片 
Word-1000091381,西安正式列入国家中心城市,1000091381,西安正式列入国家中心城市
Word-1000091417,feipai-缺省页,1000091417,feipai-缺省页
Word-1000091430,多特瑞doterra官网正品月桂叶精油5ml按摩通经络面部,1000091430,按摩通经络面部 官网正品月 精油 
Word-1000091458,周末的闲聊|以科学的态度和孩子谈人生,1000091458,人生 孩子 态度 
Word-1000091471,banner图|平面|海报|唯设独钟 - 原创作品 - 站酷,1000091471,原创作品 海报 banner 
Word-1000091593,浙江海宁:春天百里钱塘林荫路二月兰花开,1000091593,钱塘林荫路 浙江海宁 兰花 
Word-1000091605,"自2019年7月上线以来,t3出行保持高速成长.",1000091605,t3出行 上线 成长 
Word-1000091649,凯里一砂石厂发生坠石事故 死三人,1000091649,石事故 凯里一砂石厂 人 
Word-1000091673,广州站长途列车时刻表(2011年7月1日起实行),1000091673,广州站长途列车时刻表 
Word-1000091707,甄嬛传皇后为何每晚卸妆时都自己动手摘耳环这才叫古代正妻,1000091707,妻 甄嬛 皇后 
Word-1000091773,"270马力的走街本田十代思域,即踩即有的动力才是车主的最爱!",1000091773,走街本田 思域 车主 
Word-1000091781,[34808] 房地产经纪公司logo及vi系统设计的方案作品,1000091781,房地产经纪 方案作品 及vi系统设计 
Word-1000091820,"老大说了,我书读了的少,你不要骗我!",1000091820,书 
Word-1000091824,"上个月底,湖南湘乡发生了一起耸人听闻的恶性事件.",1000091824,湖南湘乡 恶性事件 个月 
Word-1000091860,**豪华酒店不锈钢屏风隔断 厂家定制,1000091860,豪华酒店不锈钢屏风 厂家 
Word-1000091874,的滨边美波真·人如其名,1000091874,的滨边美波真·人如其名
Word-1000091889,"而告之言:汝等所可玩好,希有难得,汝若不取,后必忧悔.",1000091889,希有 之言 
Word-1000091908,怪味罐尥 ,1000091908,怪味罐尥 
Word-1000091957,"""      被卖者姓名:<人名>   城市:山东省",1000091957,卖者姓名 山东省 城市 
Word-1000091965,"我惊喜地发现,比亚迪汽车的平均售价竟然已经超过大众汽车了.",1000091965,比亚迪汽车 平均售价 大众汽车 
Word-1000091975,"苏炳添跑进东京奥运会男子百米决赛后,暨南人的朋友圈已经成刷屏之势",1000091975,朋友圈 东京奥运会男子 决赛 
Word-1000091992,【廊坊银行】诚聘精英,1000091992,【廊坊银行】诚聘精英
Word-1000092078,锡瓦西瓦阿巴宾沙小屋招待所,1000092078,锡瓦西瓦阿巴宾沙小屋招待所
Word-1000092099,"擎朗机器人上岗顺风大酒店,发力智慧餐厅",1000092099,朗机器人 智慧餐厅 大酒店 
Word-1000092116,这次飞行是美国航空航天局系统集成与运行验证活动的一部分.,1000092116,美国航空航天局系统集成 运行验证活动 飞行 
Word-1000092132,脚扣配件爬水泥杆橡胶皮防滑条带铁小胶片加厚电工登,1000092132,带铁小胶片 橡胶皮 水泥 
Word-1000092160,④彝寨风景区.⑤其他9个景点.,1000092160,彝寨风景区 景点 
Word-1000092182,"<人名>非洲#旅游博主昊然弟弟的最新照,男朋友真好看",1000092182,最新照 男朋友 弟弟 
Word-1000092202,"<人名>魂断巴黎,女王的绝情让查尔斯心寒,他终于做了",1000092202,查尔斯 女王 绝情 
Word-1000092219,"点击程序加密选择修改密码输入以前的密码设置解锁方式及密码,应该都",1000092219,密码输入 程序加密 密码设置 
Word-1000092238,腾讯视频怎么下载到本地(分享mac版腾讯视频下载步骤),1000092238,腾讯视频 
Word-1000092344,"博士后伴你学训练营day5||解锁新技能,定桩,宫殿学起来",1000092344,新技能 博士后 训练营day5 
Word-1000092380,办公室茶水间设计,1000092380,办公室茶水间设计
Word-1000092418,"在老牌工业城市广西柳州市,昔日的柳州市第三棉纺织厂在老一辈人中",1000092418,棉纺织厂 老一辈人 老牌工业城市广西柳州市 
Word-1000092630,"""事故发生后,父女俩的伤情也牵动着无数人的心.",1000092630,父女 伤情 事故 
Word-1000092690,01《岁月忽已暮》槽点一:英国大学offer拿到手软?,1000092690,岁月忽已暮 英国大学offer 槽点 岁月 
Word-1000092716,新疆伊犁尼勒克县喀拉苏乡希望小学开展安全健康教育知识讲座,1000092716,新疆伊犁尼勒克县喀拉苏乡希望小学 安全健康教育知识讲座 
Word-1000092737,"牙膏配上它,加它擦脸祛斑只要一夜,用10天斑点下雨般落下",1000092737,牙膏 斑 脸 
Word-1000092764,"但,这个设备让我怎么放心给父母,让他们带着出去走走呢?",1000092764,父母 设备 
Word-1000092775,"没有公网ip,不用路由器端口映射,微软mstsc跨网连接异地pc",1000092775,异地pc 路由器端口 微软mstsc跨网 
Word-1000092776,【奥迪rs7(进口)-外观图片2014款奥迪rs7】-网通社,1000092776,奥迪rs7(进口)-外观图片2014款奥迪rs7 外观图片 网通社 
Word-1000092815,常州医保政策 常州医保中心在哪,1000092815,常州医保政策 常州医保中心 
Word-1000092902,机油标号代表什么意思,1000092902,机油标号代表什么意思
Word-1000092905,"大厨教我一招牛肉的做法,回家做好全家吃完还不够",1000092905,招牛肉 大厨 全家 
Word-1000092918,ff14 婚礼cg <人名>案 龙女&龙女,1000092918,ff14 龙 婚礼cg 
Word-1000092936,"区教育系统在开学第一课中,积极开展扫黑除恶专项整治行动的主题教育",1000092936,主题教育 专项整治行动 区教育系统 
Word-1000093064,低盐低脂肪饮食能减轻心脏负担.,1000093064,心脏负担. 低盐低脂肪饮食 
Word-1000093145,套筒头子内六角鹏工工具旋具套筒s2批头扳手12.5mm12,1000093145,套筒头子 批头扳手 角鹏工工具 
Word-1000093172,平川区文化事业发展侧记:文化惠民增信心,1000093172,文化惠民 平川区文化事业发展侧记 信心 
Word-1000093246,金磁州窑系黑釉铁绣花加剔刻纹玉壶春瓶,1000093246,剔刻纹玉壶 黑釉铁 金磁州窑 
Word-1000093247,"在医院养病时,沈腾拿来剧本读了读,随着情节的深入,他陷了进去.",1000093247,沈腾拿来剧本 医院 情节 
Word-1000093272,纪戊~警视厅特殊犯搜查系,1000093272,纪戊~警视厅特殊犯搜查系
Word-1000093329,"菊花残,满地伤,你的笑容已泛黄",1000093329,菊花 笑容 满地 
Word-1000093377,"诗人陆游的诗""纸上得来终觉浅,绝知此事要躬行""是什么",1000093377,诗人陆游 诗 纸 
Word-1000093491,"23港元,目前如若每卖出,则已经转亏.",1000093491,港元 
Word-1000093552,错换人生案大师自曝高二前差点坐牢是好兄弟自己扛了,1000093552,人生案大师 好兄弟 高 
Word-1000093619,"例如,奥雪与凉茶品牌王老吉合作推出的五款新品,包含大吉奶转,珍珠",1000093619,大吉奶转 与凉茶品牌王老吉 新品 
Word-1000093683,"""来自东莞的<人名>重整旗鼓,再次和东京奥运会结缘.",1000093683,东京奥运会 东莞 
Word-1000093687,中欧沃顿商学院企业战略管理人力资源领导力市场营销,1000093687,中欧沃顿商学院企业战略管理人力资源领导力市场 欧沃顿商学院企业战略管理人力资源领导力市场营销 
Word-1000093755,联想扬天v110-14寸黑色英特尔双核固态版5件套商务本,1000093755,黑色英特尔 商务本 核固态版 
Word-1000093767,"我平时都坚持跑步,也经常跑马拉松,对跑步这项运动特别热爱",1000093767,马拉松 运动 
Word-1000093769,华东理工大学学生党员表现情况满意度测评,1000093769,华东理工大学学生党员表现情况满意度 
Word-1000093826,【书法七言联 对联 纸本】拍卖品_图片_价格_鉴赏__品,1000093826,书法七言联 对联 纸本 书法七言 拍卖品 对联 鉴赏 品 
Word-1000094033,大连诚弓道传统弓箭射艺馆环境设计,1000094033,大连诚 传统弓箭 艺馆环境设计 
Word-1000094040,"点击网页链接或亲临gucci精品店,选择你的专属手袋.<人名>超话",1000094040,专属手袋 亲临gucci精品店 网页链接 
Word-1000094068,"""抢滩""元宇宙:不只facebook和腾讯_腾讯新闻",1000094068,腾讯新闻 抢滩 宇宙 
Word-1000094142,北京英克尔投资咨询有限公司 杨晨 李玮,1000094142,北京英克尔投资咨询有限公司 杨晨 李玮 
Word-1000094176,78官测:万代 圣衣神话 白鸟座冰河 初期青铜 revival,1000094176,圣衣神话 冰河 revival 
Word-1000094197,下周重点关注这六大最具爆发潜力板块,1000094197,潜力板块 
Word-1000094288,"<人名>—应邀出席""中国书画名家邀请展暨<人名>书画会",1000094288,中国书画名家 展 
Word-1000094326,迪士尼抽屉式笔筒创意多功能儿童学习用品 笔筒套装学生文具 公主粉,1000094326,公主粉 笔筒套装学生文具 迪士尼抽屉式笔筒创意多功能儿童学习用品 
Word-1000094341,"那么   在港股市场上,著名的共同基金包括传奇基金经理彼得·林奇",1000094341,传奇基金经理彼得·林奇 港股市场 共同基金 
Word-1000094384,"这里的海,献给懂海的你",1000094384,"这里的海,献给懂海的你"
Word-1000094450,美容院 为啥不直接推荐你 把药吃进肚子,1000094450,美容院 肚子 药 
Word-1000094517,德天空弗里克已解约纳格尔斯曼与拜仁签5年,1000094517,拜仁签5 德天空弗里克 
Word-1000094530,sea团队玩泥素材ycks懒懒少女渣炮yyds,1000094530,sea团队 泥素材ycks懒懒少女渣炮yyds 
Word-1000094544,单票 票 票据 450_431,1000094544,单票 票据 票 
Word-1000094562,"下面,就怎样开展供,产,销的控制工作谈谈个人的看法.",1000094562,控制工作谈谈个人 看法 
Word-1000094606,孩子写作业磨蹭的家长速看!,1000094606,孩子写作业磨蹭的家长速看!
Word-1000094628,"交通便利,现出租厂房900平,适合加工,生产,除污染行业外",1000094628,污染行业 厂房 交通 
Word-1000094633,"莫雷推特发文支持香港,拒绝道歉.事件持续发酵",1000094633,莫雷推特 香港 事件 
Word-1000094695,为什么医生强调孕期一定要做b超检查?真相不止一点点,1000094695,b 医生 真相 
Word-1000094704,美食君不卖关子了 标准温州特色菜端上来吧!,1000094704,美食君 标准温州特色菜端 关子 
Word-1000094727,用废笔芯和旧毛线diy漂亮小花雨伞,1000094727,旧毛线diy漂亮小花雨伞 笔芯 
Word-1000094743,"深圳业主480万消费贷被抽回,游资却还在进入北上深",1000094743,深圳业主 游资 抽回 
Word-1000094771,易态科技公司办公室装修及企业文化设计,1000094771,易态科技公司办公室装修 企业文化设计 
Word-1000094887,新能源汽车和充电桩行业资讯2021.8.18期_搜狐汽车,1000094887,搜狐汽车 新能源汽车 充电桩行业资讯 
Word-1000094952,bl 500升机械搅拌不锈钢发酵罐,1000094952,不锈钢发酵罐 bl 机械 
Word-1000094961,丨篝火|哈迪斯|冥界|冥王,1000094961,丨篝火|哈迪斯|冥界|冥王
Word-1000094962,梅西大战爽约西西帕斯不敌小巨人止步罗杰斯杯半决赛,1000094962,罗杰斯杯半决赛 小巨人 梅西大战爽约 
Word-1000094989,优秀党员事迹介绍(一),1000094989,优秀党员事迹介绍(一)
Word-1000095011,致时代英雄「白衣天使」们,1000095011,致时代英雄「白衣天使」们
Word-1000095087,邓超车晓_邓超与车晓_车晓的现任丈夫,1000095087,现任丈夫 邓超车晓_邓超 车晓 
Word-1000095112,这个新晋网红打卡地!火了!,1000095112,这个新晋网红打卡地!火了!
Word-1000095259,图注:北京王府井银泰in88前的卡地亚圣诞树,1000095259,卡地亚圣诞树 北京王府井银泰in88前 
Word-1000095298,区委书记<人名>带领党政考察团赴玉门瓜州等地学习考察并开展党史学习,1000095298,党史学习 玉门瓜州 党政考察团 
Word-1000095302,"为了支撑环保公用工程一体化模式的实现,国环设计院与联合环境水务",1000095302,国环设计院 环保公用工程一体化模式 联合环境水务 
Word-1000095309,报名丨2019厦门(海沧)天竺山徒步大会,1000095309,厦门天竺山 报名 大会 
Word-1000095353,"战""疫""线 控毒情 潜江禁毒尖兵的""两毒""阻击战",1000095353,控毒情 潜江禁毒尖兵 疫 
Word-1000095392,黑猫投诉:兴业银行委托第三方恐吓威胁,1000095392,兴业银行 黑猫投诉 第三方 
Word-1000095438,"王嘉尔正式来内地发展也就几年,肉眼可见地从最开始拜冰到现在街舞",1000095438,王嘉尔 街舞 肉眼 
Word-1000095484,"约!去这座低调的山水小城毅行,桃花源里还能偶遇<人名>!",1000095484,山水小城毅行 桃花源 
Word-1000095554,管口电缆滑轮/厂家直销管口保护电缆滑车,1000095554,管口电缆滑轮 管口保护电缆 厂家 
Word-1000095593,非首脑会谈.to德cut,1000095593,非首脑会谈.to德cut
Word-1000095714,胸细腰美艳寡言女主仙侠甜宠文超好看直男锦衣卫绝代名伶撩汉,1000095714,好看直男锦衣卫 胸细腰美艳寡言女主仙侠甜宠文 代名伶 
Word-1000095721,海南无人机研发及生产制造项目经营分析报告.docx 31页,1000095721,生产制造项目经营分析报告.docx 海南无人机研发 
Word-1000095753,"能获得大满贯前辈的称赞,可见这些前辈对孙颖莎能力是极其认可的.",1000095753,孙颖莎能力 大满贯前辈 称赞 
Word-1000095840,"听说排骨莲藕汤在湖北,是接待重要宾客的必备菜品之一,店里的排骨汤",1000095840,必备菜品 重要宾客 排骨莲藕汤 
Word-1000095943,"公开资料显示,作为昔日的顶流级明星,除了放拼言,参演一些综艺节目",1000095943,综艺节目 公开资料 顶流级明星 
Word-1000095989,代大官人a,1000095989,代大官人a
Word-1000096145,<人名>啦.简单易做的布丁奶冻行动起来吧,1000096145,布丁奶 
Word-1000096233,"是指在初步设计阶段,在投资估算的控制下,由设计单位根据初步设计或",1000096233,设计阶段 设计单位 投资 
Word-1000096338,"【新剧速递】2019版《白色巨塔》,不是唐泽寿明的财前",1000096338,新剧速递 白色巨塔 唐泽 财前 版 
Word-1000096367,受益中韩自贸协定 韩国或超越日本成内地第二大贸易伙伴,1000096367,受益中韩自贸协定 大贸易伙伴 韩国 
Word-1000096467,"要是再这么折腾,到时,你和你的家人成了""难民""就自求多福吧.",1000096467,自求多福 难民 家人 
Word-1000096609,"上课铃响起,驯养员老师带着三位同学登台了,它们分别是班长""哈尼""",1000096609,驯养员老师 铃 同学 
Word-1000096657,"再通过消耗魔力或者金钱进行抽卡,基础模式中,每次抽卡抽出三张牌",1000096657,基础模式 魔力 抽卡 
Word-1000096672,龙岗区龙岗中心 怡龙枫景园 3室2厅1卫 89平米,1000096672,怡龙枫景园 龙岗区龙岗中心 卫 
Word-1000096700,"开与封之间,叠压千年故事的开封城墙.",1000096700,开封城墙 故事 封 
Word-1000096754,"这位死刑犯就是当年被池越忠救下来的余斌,这位没有被湖水吞噬的生命",1000096754,余斌 湖水 死刑犯 
Word-1000096765,(完结)果华觉音综合文化有限责任公司-有读小说-ピカ,1000096765,果华觉音综合文化有限责任公司 小说 
Word-1000096791,酒窖 946_617,1000096791,酒窖 946_617
Word-1000096835,"穷人的世界,连舒展身体都是奢求.",1000096835,奢求 穷人 身体 
Word-1000096861,"最强动物园 | 以动物为师,我们解锁了多项新技能",1000096861,强动物园 新技能 师 
Word-1000096874,深圳·综合性商业地产办公室 室内设计 / 于强室内设计师事务所,1000096874,设计师事务所 综合性商业地产办公室 深圳 
Word-1000096886,"总体上赖老师的美语音标绝对是非常有价值的一本书,学个三五遍都不为",1000096886,美语音标 老师 书 
Word-1000096934,中国农业银行24小时自助银行(东莞塘厦支行),1000096934,中国农业银行 小时自助银行 
Word-1000096962,<人名>北朝隋唐史资料第32辑 武汉大学中国三至九世纪,1000096962,隋唐史资料 武汉大学中国 世纪 
Word-1000097007,家庭养花 从新手到高手 150多种常见花卉品种栽培方法,1000097007,常见花卉品种栽培方法 新手 高手 
Word-1000097074,小骨站在群花当中可不就是花仙子~并且橘子君认为<人名>如今衣品愈来,1000097074,衣品愈来 橘子君 小骨 
Word-1000097115,"5万元,对净利润影响较大.扣除非经常性损益后归母净利润为294.",1000097115,净利润影响 母净利润 非经常性损益 
Word-1000097229,"贴心的青年君为大家准备了各类方便快捷的美食,让大家在盛夏时节仍然",1000097229,青年君 美食 时节 
Word-1000097300,2020年度高分悬疑惊悚电影《隐形人》:有一种恐怖让你,1000097300,隐形人 年度高分 电影 
Word-1000097326,《国服旗袍史稿》获国家社科基金后期资助项目立项,1000097326,国服旗袍史稿 资助项目立项 国家社科基金 
Word-1000097414,"交通银行信用卡逾期是不是被冻结了还能不能使用的问题,麻烦懂得人来",1000097414,交通银行信用卡 人 
Word-1000097472,监测南极冰层的卫星发现冰层下一个融水湖在几天内神秘消失,1000097472,南极冰层 融水湖 卫星 
Word-1000097611,《龙珠超》弗利萨反水第十人是她!,1000097611,龙珠超 弗利萨 水 人 
Word-1000097612,峨眉山金顶与云海 (共p),1000097612,峨眉山金顶与云海 (共p)
Word-1000097708,18款丰田酷路泽5700著名的越野车型之一_凤凰网汽车,1000097708,丰田酷路泽 凤凰网汽车 越野车型 
Word-1000097762,"这是许多新手上路时遇到最多的问题,起步时存在紧张心理现象.",1000097762,紧张心理现象 新手 
Word-1000097805,依法决策重大事项制度.docx 10页,1000097805,重大事项制度 docx 
